clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
ACACIA MEDICAL CLINIC,GP,4.0-4.4,180 DEPOT ROAD #01-07 THE INTERLACE SINGAPORE 109684,66840274,,Acacia Medical Clinic,4.2,43,https://maps.google.com/?cid=14547746615186463968&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2817653999999998,103.8029577,matched,low,1.0,109684,109684,"180 Depot Rd, #01-07, Singapore 109684",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC TAMPINES),GP,4.0-4.4,BLK 827 TAMPINES STREET 81 #01-142 SINGAPORE 520827,64435938,,HMI OneCare Clinic Tampines,4.2,214,https://maps.google.com/?cid=6084623832680259310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3496823999999998,103.93322359999999,matched,low,0.818,520827,520827,"827 Tampines Street 81, #01-140, Singapore 520827",postal code matches; clinic name partially matches; address closely matches
ROYAL CARE MEDICAL YISHUN JUNCTION 9,GP,4.0-4.4,BLK 317 YISHUN AVENUE 9 #01-03 MULTI STOREY CARPARK SINGAPORE 760317,67107338,,Royal Care Medical Yishun Junction 9,4,68,https://maps.google.com/?cid=7937856125047497910&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.433879,103.8422461,matched,low,0.989,760317,760317,"317 Yishun Ave 9, #01-03, Singapore 760317",postal code matches; clinic name closely matches; address partially matches
ACMS MEDICAL CLINIC,GP,4.0-4.4,1 GRANGE ROAD #06-06 ORCHARD BUILDING SINGAPORE 239693,62625052,,ACMS Medical Clinic,4.1,53,https://maps.google.com/?cid=12658326755546175353&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3015174999999999,103.8372675,matched,low,1.0,239693,239693,"1 Grange Rd, #06-06, Singapore 239693",postal code matches; clinic name closely matches; address closely matches
EDGEDALE MEDICAL & AESTHETICS CLINIC PTE LTD,GP,4.0-4.4,BLK 122A EDGEDALE PLAINS #01-187 SINGAPORE 821122,6635 2272,,Edgedale Medical Clinic,4.3,427,https://maps.google.com/?cid=295689405900699327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3935437,103.9093339,matched,low,0.803,821122,821122,"122A Edgedale Plns, #01-187, Singapore 821122",postal code matches; clinic name partially matches; address closely matches
FAITH CLINIC (BEDOK),GP,4.0-4.4,BLK 746 BEDOK RESERVOIR ROAD #01-3013 SINGAPORE 470746,67020820,,FAITH Clinic (Bedok),4.2,124,https://maps.google.com/?cid=7892611947935865413&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3372194,103.9212616,matched,low,1.0,470746,470746,"746 Bedok Reservoir Rd, Singapore 470746",postal code matches; clinic name closely matches; address closely matches
THE CLINIC @ TAI SENG PTE LTD,GP,4.0-4.4,18 TAI SENG STREET #01-07/08 MAPLETREE 18 SINGAPORE 539775,63840160,,The Clinic Group @ Tai Seng,4.1,126,https://maps.google.com/?cid=15439250009398696230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.336264,103.8882543,matched,low,0.793,539775,539775,"18 Tai Seng St, #01-07/08, Singapore 539775",postal code matches; clinic name partially matches; address closely matches
FAITH HEALTHCARE (TAMPINES),GP,4.0-4.4,11 TAMPINES STREET 32 #01-11 TAMPINES MART SINGAPORE 529287,64433843 (clinic) / 64448019 (admin),,FAITH Healthcare (Tampines) Clinic,4.1,165,https://maps.google.com/?cid=6957926039226859578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.354349,103.960259,matched,low,0.966,529287,529287,"11 Tampines St 32 ​#01-11 Tampines Mart, Singapore 529287",postal code matches; clinic name closely matches; address closely matches
NEWEST MEDICAL AND LASER CLINIC PTE LTD,GP,4.0-4.4,1 WEST COAST DRIVE #01-49/50 SINGAPORE 128020,62660451,,NeWest Medical and Laser Clinic,4.2,62,https://maps.google.com/?cid=4498570607149102602&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3162372999999998,103.7573826,matched,low,0.912,128020,128020,"1 W Coast Dr, #01-49/50, Singapore 128020",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC LOYANG),GP,4.0-4.4,BLK 258 PASIR RIS STREET 21 #02-14 LOYANG POINT SINGAPORE 510258,63857435,,HMI OneCare Clinic Loyang,4.1,485,https://maps.google.com/?cid=2640758770412426181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.367095,103.96472600000001,matched,low,0.815,510258,510258,"258 Pasir Ris Street 21, #02-14 Loyang Point, Singapore 510258",postal code matches; clinic name partially matches; address closely matches
DOCTORS FOR LIFE MEDICAL,GP,4.0-4.4,3 PICKERING STREET #01-02 NANKIN ROW SINGAPORE 048660,69090527,,Doctors For Life Medical,4.3,119,https://maps.google.com/?cid=18080090715451274349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2847397999999999,103.8472738,matched,low,1.0,048660,048660,"3 Pickering St, #01-02 Nankin Row, Singapore 048660",postal code matches; clinic name closely matches; address closely matches
PLUSHEALTH MEDICAL CLINIC & SURGERY,GP,4.0-4.4,89 WHAMPOA DRIVE #01-841 SINGAPORE 320089,62647845,,PLUSHEALTH MEDICAL CLINIC & SURGERY,4.2,48,https://maps.google.com/?cid=8374377218269092788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3236278,103.85495639999999,matched,low,1.0,320089,320089,"89 Whampoa Dr, #01-841, Singapore 320089",postal code matches; clinic name closely matches; address closely matches
IDOC CLINIC,GP,4.0-4.4,21 HOUGANG STREET 51 #01-43 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719,69093485,,iDOC Clinic (Hougang Green),4.1,281,https://maps.google.com/?cid=12645386077406705928&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3792867,103.8878404,address_only,medium,0.742,538719,538719,"21 Hougang St 51, #01-43, Singapore 538719",postal code matches; clinic name differs; address partially matches
TEMASEK MEDICAL CENTRE (BUKIT BATOK),GP,4.0-4.4,BLK 413 BUKIT BATOK WEST AVE 4 #01-214 SINGAPORE 650413,65656556,,Temasek Medical Centre Bukit Batok,4.1,153,https://maps.google.com/?cid=17916163946914532398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3635302,103.74678750000001,matched,low,1.0,650413,650413,"413 Bukit Batok West Ave 4, #01-214, Singapore 650413",postal code matches; clinic name closely matches; address closely matches
TEMASEK MEDICAL CENTRE (SEMBAWANG),GP,4.0-4.4,BLK 406 SEMBAWANG DRIVE #01-824 SINGAPORE 750406,65551155,,Temasek Medical Centre Sembawang,4,144,https://maps.google.com/?cid=8659084134174208885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4530189999999998,103.8171095,matched,low,1.0,750406,750406,"406 Sembawang Dr, #01-824, Singapore 750406",postal code matches; clinic name closely matches; address closely matches
STAT MEDICAL CLINIC @ HOUGANG,GP,4.0-4.4,BLK 311 HOUGANG AVENUE 5 #01-183 SINGAPORE 530311,62827254,,STAT MEDICAL CLINIC @ HOUGANG,4.2,54,https://maps.google.com/?cid=14422821721396767694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3656521,103.89480599999999,matched,low,0.999,530311,530311,"Hougang Ave 5, #01-183 Block 311, Singapore 530311",postal code matches; clinic name closely matches; address closely matches
HL FAMILY CLINIC & SURGERY PTE LTD,GP,4.0-4.4,111 JALAN BUKIT MERAH #01-1704 SINGAPORE 160111,62785966,,HL Family Clinic & Surgery,4.1,47,https://maps.google.com/?cid=8551342122872423136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2803049,103.8261394,matched,low,0.911,160111,160111,"111 Jalan Bukit Merah, #01-1704, Singapore 160111",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC TAMPINES MRT),GP,4.0-4.4,20 TAMPINES CENTRAL 1 #01-27 TAMPINES MRT STATION SINGAPORE 529538,67853702,,HMI OneCare Clinic Tampines MRT,4.2,289,https://maps.google.com/?cid=5087767911147608370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3531982999999999,103.94540909999999,matched,low,0.804,529538,529538,"20 Tampines Central 1, #01-27, Singapore 529538",postal code matches; clinic name partially matches; address closely matches
THE CLINIC GROUP @ MARINA ONE,GP,4.0-4.4,5 STRAITS VIEW #B2-54 MARINA ONE EAST TOWER SINGAPORE 018935,62828518,,The Clinic Group @ Marina One,4,194,https://maps.google.com/?cid=14819972845942333218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2782057999999998,103.8526842,matched,low,0.997,018935,018935,"5 Straits View, #B2-54, Singapore 018935",postal code matches; clinic name closely matches; address closely matches
CARE FAMILY CLINIC,GP,4.0-4.4,BLK 663 BUFFALO ROAD #01-12 SINGAPORE 210663,62995868,,Care Family Clinic,4,72,https://maps.google.com/?cid=270213733028208527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3056261999999998,103.8508502,matched,low,1.0,210663,210663,"663 Buffalo Rd, #01-12, Singapore 210663",postal code matches; clinic name closely matches; address closely matches
TRUECARE CLINIC,GP,4.0-4.4,258 SERANGOON ROAD SINGAPORE 218095,62998880,,"TrueCare Clinic @ Little India, GP CLINIC | Chas clinic | Healthscreening | STD Screening",4.4,80,https://maps.google.com/?cid=17608411894512520485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3101639,103.85428379999999,address_only,medium,0.619,218095,218095,"258 Serangoon Rd, Singapore 218095",postal code matches; clinic name differs; address closely matches
HEALTHWAY MEDICAL (FAJAR SHOPPING CENTRE),GP,4.0-4.4,BLK 445 FAJAR ROAD #02-534 FAJAR SHOPPING CENTRE SINGAPORE 670445,67690600,,Healthway Medical,4.2,75,https://maps.google.com/?cid=9764650145763582017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3833948999999999,103.7711169,address_only,medium,0.745,670445,670445,"445 Fajar Rd, #02-534 Fajar Shopping Centre, Singapore 670445",postal code matches; clinic name differs; address closely matches
PANCARE MEDICAL CLINIC,GP,4.0-4.4,BLK 133 ANG MO KIO AVENUE 3 #01-1651 SINGAPORE 560133,62583186,,PanCare Medical Clinic (Ang Mo Kio),4.2,162,https://maps.google.com/?cid=6922937366632573895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3710379,103.8426724,matched,low,0.868,560133,560133,"133 Ang Mo Kio Ave 3, #01-1643 Kebun Baru Spring, Singapore 560133",postal code matches; clinic name partially matches; address partially matches
SUMMIT MEDICAL CLINIC (JURONG),GP,4.0-4.4,BLK 134 JURONG GATEWAY ROAD #01-307 SINGAPORE 600134,65673003,,Summit Medical Clinic,4,41,https://maps.google.com/?cid=6897579927726586171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3343216,103.7390975,matched,low,0.897,600134,600134,"134 Jurong Gateway Rd, #01-307, Singapore 600134",postal code matches; clinic name closely matches; address closely matches
WEE HEALTHFIRST MEDICAL CLINIC,GP,4.0-4.4,BLK 378 CLEMENTI AVE 5 #01-342 SINGAPORE 120378,67775755,,Wee HealthFirst Medical Clinic,4.2,96,https://maps.google.com/?cid=8784213222930510634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3176474,103.7674392,matched,low,1.0,120378,120378,"378 Clementi Ave 5, #01-342 Clementi Cove, Singapore 120378",postal code matches; clinic name closely matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC CANBERRA),GP,4.0-4.4,BLK 105 CANBERRA STREET #01-09 SINGAPORE 750105,62513778,,HMI OneCare Clinic Canberra,4.1,293,https://maps.google.com/?cid=6892617459899555516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4490444999999998,103.83204590000001,matched,low,0.811,750105,750105,"105 Canberra St, #01-09, Singapore 750105",postal code matches; clinic name partially matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC WOODLANDS),GP,4.0-4.4,4 WOODLANDS STREET 12 #02-57 MARSILING MALL SINGAPORE 738623,63632919,,HMI OneCare Clinic Woodlands,4.3,271,https://maps.google.com/?cid=17283292735897644414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4333878999999998,103.779759,matched,low,0.837,738623,738623,"4 Woodlands Street 12, #02-57 Marsiling Mall, Singapore 738623",postal code matches; clinic name partially matches; address closely matches
DR LIM LEAN HUAT & ASSOCIATES PTE LTD,GP,4.0-4.4,101 IRRAWADDY ROAD #21-04/05 ROYAL SQUARE AT NOVENA SINGAPORE 329565,63238611/ 65358833,,Dr Lim Lean Huat & Associates Pte Ltd,4.2,35,https://maps.google.com/?cid=3482159491975409634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206053000000002,103.84323719999999,matched,low,1.0,329565,329565,"101 Irrawaddy Rd, #21-04/05 Royal Square at Novena and Royal Square Medical Centre, Singapore 329565",postal code matches; clinic name closely matches; address closely matches
SPEEDOC CLINIC @ YISHUN,GP,4.0-4.4,292 YISHUN ST 22 #01-279 SINGAPORE 760292,8201 1308,,Speedoc Clinic,4,4,https://maps.google.com/?cid=13666422381372267376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4370249,103.83727259999999,matched,low,0.855,760292,760292,"Blk 292 Yishun Street 22, #01-279, Singapore 760292",postal code matches; clinic name partially matches; address closely matches
HEALTHWAY MEDICAL (CLEMENTI),GP,4.0-4.4,352 CLEMENTI AVE 2 #01-111 SINGAPORE 120352,62350809,,National Clinic,4.4,41,https://maps.google.com/?cid=17529621148595853419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3146016,103.7716207,address_only,medium,0.662,120352,120352,"352 Clementi Ave 2, Singapore 120352",postal code matches; clinic name differs; address closely matches
