clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
PROHEALTH MEDICAL GROUP @TAMPINES,GP,4.5+,610 TAMPINES NORTH DRIVE 1 #01-03 TAMPINES GREENWEAVE SINGAPORE 520610,64720384 (HQ) / 6970 7114 (CLINIC),,ProHealth Medical Group @Tampines,4.8,1003,https://maps.google.com/?cid=2391596645679475432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3645378,103.9375662,matched,low,1.0,520610,520610,"610 Tampines North Drive 1, #01-03, Tampines GreenWeave, Singapore 520610",postal code matches; clinic name closely matches; address closely matches
FAIRCARE FAMILY CLINIC (CLEMENTI),GP,4.5+,BLK 345 CLEMENTI AVENUE 5 #01-94 Singapore 120345,62503198 / 89504526,,FairCare Family Clinic (Clementi)-福康诊所,4.5,128,https://maps.google.com/?cid=10265153017978906522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3176728000000002,103.7690165,matched,low,1.0,120345,120345,"345 Clementi Ave 5, #01-94, Singapore 120345",postal code matches; clinic name closely matches; address closely matches
CAREDOC MEDICAL CLINIC,GP,4.5+,BLK 215 ANG MO KIO AVENUE 1 # 01-907 Singapore 560215,65184771,,CareDoc Medical Clinic,4.9,378,https://maps.google.com/?cid=17629271721991107188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3667300999999998,103.8412362,matched,low,1.0,560215,560215,"Blk 215 Ang Mo Kio Ave 1, #01-907, Singapore 560215",postal code matches; clinic name closely matches; address closely matches
CHARAZOI MEDICAL CLINIC,GP,4.5+,"161 Lavender Street, #01-10, Singapore 338750",68027972,,Charazoi Medical Clinic - Dr Choo Dee Pheng,5,29,https://maps.google.com/?cid=16932395571861411189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3126668,103.86107849999999,matched,low,0.864,338750,338750,"161 Lavender St., #01-10, Singapore 338750",postal code matches; clinic name partially matches; address closely matches
ATA MEDICAL PTE LTD,GP,4.5+,72 ANSON ROAD #01-02 ANSON HOUSE SINGAPORE 079911,6223 0682,,ATA Medical Clinic (Tanjong Pagar) - Travel Clinic & Health Screening in Singapore,4.9,2709,https://maps.google.com/?cid=15272454541467384635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.2739669,103.84444529999999,address_only,medium,0.61,079911,079911,"72 Anson Rd, #01-02 Anson House, Singapore 079911",postal code matches; clinic name differs; address closely matches
DR PANDA MEDICAL CENTRE,GP,4.5+,BLK 20 SIN MING LANE #01-65 MIDVIEW CITY SINGAPORE 573968,69807757,,Dr Panda Medical Centre @ Sin Ming,4.7,260,https://maps.google.com/?cid=10325483006942876336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3583591,103.8335451,matched,low,0.936,573968,573968,"20 Sin Ming Ln, #01-65 Midview City, Singapore 573968",postal code matches; clinic name closely matches; address closely matches
LIFEPLUS MEDICAL GROUP (SIN MING),GP,4.5+,26 SIN MING LANE #01-120 MIDVIEW CITY SINGAPORE 573971,6904 8951,,LifePlus Medical Group (Sin Ming),4.7,17,https://maps.google.com/?cid=3508211745618495123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3594884999999999,103.833788,matched,low,1.0,573971,573971,"26, 01-120 Sin Ming Ln, Midview City, Singapore 573971",postal code matches; clinic name closely matches; address closely matches
PANCARE MEDICAL (HOUGANG) PTE LTD,GP,4.5+,23 HOUGANG AVENUE 3 #01-285 HOUGANG VIEW SINGAPORE 530023,62420104,,PanCare Medical (Hougang),4.7,62,https://maps.google.com/?cid=15861875160367320554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3648048,103.89047120000001,matched,low,0.902,530023,530023,"23 Hougang Ave 3, #01-285 Hougang View, Singapore 530023",postal code matches; clinic name closely matches; address closely matches
THE BIDADARI CLINIC,GP,4.5+,115B ALKAFF CRESCENT #01-11 SINGAPORE 342115,65183868,,The Bidadari Clinic,4.9,30,https://maps.google.com/?cid=1990701372092481606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3364322000000002,103.8723416,matched,low,1.0,342115,342115,"115B Alkaff Cres, #01-11 Alkaff LakeView, Singapore 342115",postal code matches; clinic name closely matches; address closely matches
LION HEALTH CLINIC & SURGERY (YISHUN),GP,4.5+,931 YISHUN CENTRAL 1 #01-107 SINGAPORE 760931,65189360,,Lion Health Clinic & Surgery (Yishun),4.6,337,https://maps.google.com/?cid=13275092391364966374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4265538,103.83753139999999,matched,low,1.0,760931,760931,"931 Yishun Central 1, #01-107, Singapore 760931",postal code matches; clinic name closely matches; address closely matches
